,match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5
0,1080656,13,183,7.052069597069595,485.8333333333333,581.25,3.8333333333333335,4.75,5.75,5.916666666666667,1.0,18.166666666666664,9.75,21.75,57.46666666666667,6.787032967032966,338.25,418.1666666666667,3.583333333333333,3.666666666666667,4.916666666666666,6.333333333333334,0.08333333333333333,15.75,10.25,20.416666666666668,50.95833333333333,W,1.2828282828282829,1.0854700854700854,0.5427350427350427,1.0690235690235692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080626,18,31,6.771190476190476,404.5,495.91666666666663,4.25,5.25,5.833333333333333,4.666666666666667,1.0,18.083333333333336,11.083333333333332,22.0,54.52499999999999,6.863223443223443,366.75,457.1666666666667,3.333333333333333,5.333333333333334,4.583333333333334,5.916666666666667,0.16666666666666666,20.083333333333332,12.083333333333332,19.0,52.575,W,0.6368159203980099,0.6794055201698515,0.9511677282377919,1.0613598673300166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080624,32,29,6.952577838827838,454.3333333333333,531.0833333333333,4.75,5.583333333333334,6.583333333333334,6.833333333333333,1.0,18.833333333333336,13.583333333333332,23.75,55.38333333333333,6.738690476190477,324.5,403.75,4.666666666666666,2.8333333333333335,6.75,4.833333333333334,1.0,16.166666666666668,11.75,21.25,48.56666666666666,D,0.9552238805970149,0.6794055201698515,0.9511677282377919,1.4859038142620233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080640,167,15,7.01500850340136,493.1428571428571,582.8095238095239,5.178571428571429,5.9523809523809526,6.535714285714286,7.238095238095239,0.07142857142857142,17.0,9.94047619047619,21.238095238095237,65.56547619047619,7.1063605442176865,452.8452380952381,535.0119047619048,4.214285714285714,5.9523809523809526,5.857142857142858,5.5,1.0,18.607142857142858,10.130952380952381,21.226190476190474,54.584523809523816,L,1.2807881773399015,0.6856540084388186,1.2341772151898736,0.6403940886699507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080646,96,184,6.756437728937729,285.54761904761904,380.33333333333337,3.571428571428571,3.5595238095238093,5.2976190476190474,5.321428571428571,0.07142857142857142,20.095238095238095,11.023809523809524,21.964285714285715,47.14404761904762,6.665405219780219,240.9625,339.4625,2.1625,2.2875,3.8375,3.4625,1.0,15.0625,10.2125,19.075,37.91,W,0.7491830065359478,1.4917184265010353,0.1627329192546584,1.669607843137255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080634,162,18,6.8128754578754585,300.0357142857143,398.1428571428571,3.7738095238095237,4.333333333333334,5.904761904761905,6.059523809523809,1.0,19.892857142857142,12.821428571428571,24.702380952380953,51.00238095238095,6.797848639455783,402.3452380952381,494.17857142857144,4.095238095238095,5.345238095238095,5.845238095238095,4.619047619047619,1.0,18.511904761904763,11.047619047619047,21.607142857142858,54.304761904761904,W,0.8562091503267973,1.3561076604554867,0.813664596273292,0.7491830065359478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080652,30,259,6.920382653061226,413.0595238095238,504.33333333333337,4.821428571428571,5.714285714285714,6.571428571428571,7.119047619047619,1.0,17.30952380952381,13.821428571428571,25.82142857142857,59.26904761904761,6.712861721611723,325.41666666666663,417.1904761904762,2.1904761904761907,4.5,5.0476190476190474,4.357142857142858,0.08333333333333333,17.654761904761905,11.892857142857142,18.976190476190474,47.84880952380952,W,0.9632352941176471,0.5424430641821946,0.813664596273292,1.070261437908497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080649,16,14,6.60169871794872,219.15476190476193,305.2738095238095,3.642857142857143,2.571428571428571,2.7261904761904763,3.7976190476190474,1.0,15.976190476190474,11.595238095238095,18.32142857142857,36.84285714285714,6.606698063840921,286.8690476190476,398.7857142857143,3.571428571428571,2.8095238095238093,4.214285714285714,4.5476190476190474,1.0,16.511904761904763,12.75,23.035714285714285,45.141666666666666,W,0.8562091503267973,1.7629399585921324,0.6780538302277433,1.7124183006535947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080655,175,27,6.730205389848248,217.8452380952381,310.4642857142857,2.2738095238095237,3.5595238095238093,5.2976190476190474,4.571428571428571,1.0,15.833333333333332,13.011904761904763,20.333333333333336,37.515476190476186,6.748714024071167,261.1904761904762,360.70238095238096,2.607142857142857,3.7023809523809526,4.773809523809524,3.7738095238095237,1.0,17.797619047619047,14.928571428571429,20.952380952380953,44.33095238095238,W,1.070261437908497,1.220496894409938,0.9492753623188407,1.1772875816993464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080658,29,13,6.747185374149661,316.45238095238096,396.1190476190476,4.345238095238095,2.738095238095238,6.7023809523809526,4.761904761904762,1.0,15.88095238095238,12.023809523809524,21.25,47.607142857142854,7.063366692830977,481.54761904761904,575.9047619047619,4.011904761904762,4.654761904761905,5.845238095238095,5.654761904761905,1.0,18.666666666666664,9.94047619047619,21.738095238095237,57.26190476190476,L,0.6210045662100456,1.2515337423312884,1.8077709611451942,0.4140030441400304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080632,183,26,6.770917713239141,340.67857142857144,421.4404761904762,3.4523809523809526,3.678571428571429,4.9523809523809526,6.654761904761905,0.07142857142857142,15.857142857142858,10.404761904761905,20.86904761904762,50.969047619047615,7.066664704343276,512.9285714285714,614.7619047619048,5.833333333333334,7.464285714285714,6.2976190476190474,6.2023809523809526,0.07142857142857142,19.226190476190474,10.0,22.952380952380953,62.846428571428575,W,1.0378787878787878,0.8154761904761905,1.5144557823129252,0.8896103896103896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080637,31,32,6.859473443223443,362.8690476190476,453.58333333333337,3.178571428571429,5.071428571428571,5.083333333333334,5.785714285714286,0.14285714285714285,20.238095238095237,12.297619047619047,19.904761904761905,52.21666666666667,6.945120355834641,461.5238095238095,537.5833333333333,4.464285714285714,5.678571428571429,6.607142857142858,6.714285714285714,1.0,18.75,13.833333333333332,23.67857142857143,56.275,D,0.9241071428571428,0.5380116959064327,1.0760233918128654,0.9241071428571428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080643,21,214,6.786162349555207,331.9761904761905,423.3928571428571,2.4642857142857144,2.4642857142857144,4.107142857142858,3.75,1.0,21.202380952380953,12.571428571428571,20.357142857142858,48.08571428571428,6.583664956075669,352.8928571428571,439.08333333333337,1.8571428571428572,3.107142857142857,4.476190476190476,3.8333333333333335,0.07142857142857142,17.714285714285715,9.607142857142858,17.86904761904762,45.43571428571428,W,0.5148148148148148,0.9428294573643411,0.6734496124031008,1.6474074074074074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080709,27,31,6.711934850863422,267.3571428571429,366.71428571428567,2.928571428571429,3.7857142857142856,4.928571428571429,3.7857142857142856,1.0,17.285714285714285,14.571428571428573,21.571428571428573,45.535714285714285,6.835467032967033,355.8571428571429,448.6428571428571,3.142857142857143,5.071428571428571,5.0,5.642857142857143,0.14285714285714285,20.142857142857142,12.357142857142858,20.214285714285715,51.67857142857143,W,0.8849557522123894,1.1627906976744184,0.813953488372093,0.9734513274336283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080677,184,183,6.669929029304028,239.39583333333334,337.64583333333337,2.4791666666666665,2.5208333333333335,3.9375,3.979166666666667,1.0,15.3125,10.479166666666668,19.958333333333336,38.275,6.760773155416011,335.5,416.1428571428571,3.2857142857142856,3.928571428571429,4.7142857142857135,6.428571428571429,0.07142857142857142,16.142857142857142,10.357142857142858,20.714285714285715,49.98571428571429,W,0.8466157205240175,0.8103448275862069,0.5788177339901478,1.1434809731752964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080705,259,16,6.662112768184198,323.2142857142857,415.5,2.142857142857143,4.142857142857142,4.714285714285714,4.071428571428571,0.07142857142857142,18.0,12.285714285714286,19.214285714285715,47.25,6.628500784929358,223.0,309.42857142857144,3.7857142857142856,2.7857142857142856,3.2142857142857144,3.7142857142857144,1.0,15.857142857142858,11.428571428571429,18.642857142857142,37.614285714285714,W,0.8796007485963818,1.8522167487684729,0.4630541871921182,0.8796007485963818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080685,214,162,6.578135019742161,348.07142857142856,435.0,1.7857142857142856,3.0,4.357142857142858,4.0,0.07142857142857142,17.642857142857142,9.714285714285714,18.0,44.849999999999994,6.839933281004711,295.8571428571429,393.42857142857144,3.7142857142857144,4.285714285714286,5.714285714285714,5.928571428571429,1.0,19.857142857142854,12.642857142857142,24.92857142857143,50.20714285714286,D,0.527760449157829,1.3891625615763545,1.5049261083743843,1.4073611977542109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080673,13,96,7.086110675039245,471.1428571428571,566.0,3.928571428571429,5.0,5.857142857142857,5.428571428571429,1.0,18.5,10.0,21.92857142857143,56.471428571428575,6.798861852433281,290.07142857142856,385.0,3.428571428571429,3.571428571428571,5.142857142857142,5.142857142857143,0.07142857142857142,19.785714285714285,10.714285714285714,21.785714285714285,47.65714285714286,W,1.3194011228945726,1.041871921182266,0.8103448275862069,0.7036805988771054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080689,14,167,6.62309262166405,286.07142857142856,397.2857142857143,3.7857142857142856,3.0,4.2857142857142865,4.5,1.0,16.285714285714285,12.571428571428571,23.5,45.41428571428572,6.963163265306121,487.21428571428567,577.0,4.928571428571429,5.857142857142858,6.5,7.2857142857142865,0.07142857142857142,16.57142857142857,10.357142857142858,21.142857142857142,64.94285714285714,W,0.945465323058684,0.6904761904761905,1.956349206349206,0.6016597510373444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080681,15,175,7.124591836734693,440.42857142857144,523.2857142857143,4.0,5.857142857142858,5.714285714285714,5.285714285714286,1.0,18.57142857142857,9.928571428571429,21.285714285714285,53.46428571428572,6.760953689167976,215.71428571428572,310.28571428571433,2.142857142857143,3.5,5.5,4.5,1.0,15.5,12.857142857142858,20.642857142857142,37.91428571428571,W,1.7026239067055393,0.4583987441130298,0.8021978021978021,0.5959183673469387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080701,18,21,6.781887755102041,398.5,490.71428571428567,4.142857142857142,5.2142857142857135,6.2142857142857135,5.0,1.0,19.5,11.214285714285715,21.42857142857143,54.68571428571428,6.812766875981161,345.2857142857143,436.07142857142856,2.7857142857142856,2.571428571428571,4.071428571428571,4.357142857142858,1.0,21.071428571428573,12.142857142857142,19.57142857142857,48.949999999999996,W,0.5975609756097561,0.5769230769230769,0.8076923076923077,0.6829268292682926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080697,32,30,6.955879120879121,452.7857142857143,532.0,4.5,5.5,6.428571428571429,6.642857142857143,1.0,19.0,13.571428571428571,24.142857142857142,56.25,6.978912872841445,419.92857142857144,510.7857142857143,4.928571428571429,6.357142857142858,6.5,6.928571428571429,1.0,17.071428571428573,13.642857142857142,25.714285714285715,59.349999999999994,W,0.8536585365853658,0.6923076923076923,1.1538461538461537,0.5121951219512194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080693,26,29,7.061486378205129,512.9375,613.9583333333333,5.583333333333334,7.3125,6.270833333333334,6.354166666666666,0.0625,19.145833333333336,10.375,22.729166666666664,62.974999999999994,6.703469387755103,319.8571428571429,401.0,4.142857142857143,2.7857142857142856,6.428571428571429,4.642857142857142,1.0,15.857142857142858,11.928571428571427,20.92857142857143,47.49285714285714,D,1.90255376344086,0.5457875457875457,0.9356357927786498,1.2874423963133639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080713,183,14,6.7706510007849285,344.19642857142856,425.6607142857143,3.5,4.0,4.928571428571429,6.732142857142858,0.0625,15.598214285714286,10.785714285714285,21.11607142857143,51.3,6.637999411302982,274.7232142857143,383.9375,3.6517857142857144,3.169642857142857,4.258928571428571,4.410714285714286,1.0,16.169642857142858,12.508928571428571,22.589285714285715,43.82053571428572,W,1.2,1.048136645962733,0.6987577639751553,1.542857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080737,31,13,6.833368818681318,350.69642857142856,445.0178571428571,3.1517857142857144,5.0625,4.9375,5.669642857142858,0.125,20.19642857142857,12.580357142857142,20.517857142857142,51.75982142857143,7.093020996860281,472.99107142857144,566.5535714285714,4.1875,5.116071428571429,5.928571428571429,5.482142857142858,1.0,18.25,9.955357142857142,22.107142857142858,57.12410714285714,W,0.8571428571428571,0.5822981366459627,2.096273291925466,0.42857142857142855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080717,21,26,6.803084608843538,344.5178571428571,435.74107142857144,2.821428571428571,2.544642857142857,3.9642857142857144,4.294642857142858,1.0,21.223214285714285,12.071428571428571,19.589285714285715,48.78303571428572,7.023773793171115,510.36607142857144,610.9107142857142,5.821428571428571,6.848214285714286,6.258928571428571,6.723214285714286,0.0625,18.5625,10.232142857142858,22.919642857142858,62.942857142857136,L,0.5149632975719932,0.8216216216216217,1.6432432432432433,1.051383399209486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080725,29,184,6.70839481946625,314.07142857142856,396.8392857142857,3.9642857142857144,2.7767857142857144,6.392857142857143,4.589285714285714,1.0,15.330357142857142,11.633928571428571,21.24107142857143,46.854464285714286,6.672622100122099,235.05555555555557,333.4166666666667,2.4166666666666665,2.7222222222222223,4.055555555555555,3.9722222222222223,1.0,15.083333333333332,10.666666666666668,19.861111111111114,37.96944444444445,W,0.6007905138339921,1.6432432432432433,0.13693693693693693,1.5019762845849802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080721,16,15,6.610908065149138,225.61607142857142,312.38392857142856,3.892857142857143,2.7767857142857144,3.3214285714285716,3.75,1.0,15.776785714285715,11.125,18.94642857142857,38.07142857142857,7.101237244897959,442.0625,525.4821428571429,3.8482142857142856,5.571428571428571,5.919642857142858,5.098214285714286,1.0,18.276785714285715,9.776785714285715,21.517857142857142,54.25892857142858,L,0.8582721626199887,1.6432432432432433,1.4084942084942085,0.6007905138339921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080743,96,18,6.778525313971743,285.4821428571429,379.375,3.419642857142857,3.678571428571429,5.116071428571429,5.321428571428571,0.0625,19.544642857142858,10.419642857142858,21.57142857142857,47.033928571428575,6.787461734693879,398.82142857142856,492.4732142857143,4.151785714285714,5.035714285714286,6.160714285714286,4.901785714285714,1.0,19.13392857142857,11.375,21.88392857142857,54.65803571428571,D,0.7845894263217099,1.2887377173091459,0.7029478458049887,0.8717660292463443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080740,167,27,6.948035714285713,498.82142857142856,586.7321428571429,5.0625,5.758928571428571,6.651785714285714,7.589285714285714,0.0625,15.946428571428571,10.0625,21.25892857142857,65.95446428571428,6.731372154631083,267.125,366.30357142857144,2.821428571428571,3.9375,4.758928571428571,3.678571428571429,1.0,17.19642857142857,14.205357142857142,21.660714285714285,45.627678571428575,W,1.1332958380202476,0.9372637944066515,0.9372637944066515,1.220472440944882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080729,162,32,6.826076824960754,292.82142857142856,390.1607142857143,3.607142857142857,4.410714285714286,5.705357142857142,5.973214285714286,1.0,19.214285714285715,12.758928571428571,24.080357142857142,49.82142857142857,6.9636342229199375,436.80357142857144,516.6875,4.473214285714286,5.383928571428571,6.258928571428571,6.241071428571429,1.0,19.25,13.946428571428571,23.964285714285715,55.15625,L,0.9589426321709786,1.1715797430083146,1.054421768707483,0.8717660292463443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080733,175,259,6.7376839678178975,213.34821428571428,307.94642857142856,1.9732142857142856,3.357142857142857,5.473214285714286,4.241071428571429,1.0,16.125,12.741071428571429,21.017857142857142,37.463392857142864,6.709378107012036,326.0267857142857,418.3303571428571,2.0982142857142856,4.205357142857142,4.8125,4.214285714285714,0.07142857142857142,18.17857142857143,12.142857142857142,19.69642857142857,48.14910714285715,W,1.1332958380202476,1.1715797430083146,0.7029478458049887,1.3076490438695163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080746,30,214,6.965463598901099,413.7857142857143,504.8482142857143,4.857142857142858,6.267857142857142,6.428571428571429,7.017857142857142,1.0,17.49107142857143,13.821428571428571,26.080357142857142,59.358035714285705,6.593125713572141,348.92857142857144,436.375,1.8035714285714286,3.205357142857143,4.526785714285714,4.0625,0.0625,17.80357142857143,10.044642857142858,18.401785714285715,45.69553571428571,W,1.220472440944882,0.46863189720332576,0.5857898715041573,1.482002249718785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080752,162,15,6.811771978021979,293.125,390.5,3.4375,4.3125,5.5625,5.6875,1.0,19.0,12.9375,23.5,49.068749999999994,7.112678571428571,449.375,532.625,3.8125,5.625,6.125,5.125,1.0,18.125,9.6875,21.6875,55.09375,L,0.9125475285171103,1.25,1.3541666666666667,0.532319391634981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080761,21,259,6.7754418498168505,341.375,432.25,2.875,2.5625,3.6875,4.25,1.0,21.0625,12.0625,19.5625,47.95625,6.692164606227107,333.5,425.875,2.1875,4.1875,4.6875,4.6875,0.0625,18.5625,11.875,20.0625,48.981249999999996,W,0.45912547528517106,1.0427461139896375,0.7299222797927462,1.3773764258555132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080654,29,214,6.730652472527474,314.0625,397.3125,3.875,3.0625,6.5,4.6875,1.0,15.0,11.6875,20.75,47.2625,6.589692547036296,343.875,432.5625,1.9375,3.3125,4.3125,4.0625,0.0625,17.625,10.375,18.25,45.0875,W,0.6121673003802282,1.4598445595854923,0.5213730569948187,1.5304182509505702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080642,96,14,6.777050137362638,275.8125,369.0625,3.1875,3.625,4.875,5.125,0.0625,19.25,10.3125,21.3125,45.69375,6.648152472527473,270.9375,379.5625,3.625,3.25,4.25,4.8125,1.0,16.1875,12.5625,23.0625,43.4375,D,0.6886882129277566,1.1470207253886011,0.6256476683937824,1.4538973384030418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080645,16,27,6.602884615384617,222.8125,309.1875,3.6875,2.75,3.3125,3.8125,1.0,15.75,11.4375,18.5625,37.425,6.711157280219781,262.9375,361.125,2.625,3.8125,4.75,3.5625,1.0,16.8125,14.6875,22.0625,45.087500000000006,W,0.7652091254752851,1.564119170984456,0.8341968911917099,1.2243346007604563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080651,175,32,6.766370192307693,216.125,311.0625,2.125,3.375,5.4375,4.0,1.0,16.3125,12.375,21.3125,37.712500000000006,6.9715728021978025,441.625,522.5625,4.4375,5.5,6.3125,6.5,1.0,19.375,13.6875,23.75,55.5375,L,1.222222222222222,1.1634615384615383,1.1634615384615383,0.8402777777777777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080749,183,18,6.781569368131867,349.4375,431.625,3.4375,3.875,4.8125,6.5625,0.0625,15.75,10.5,21.5,52.006249999999994,6.790714285714287,404.1875,496.25,4.1875,5.0,6.25,5.3125,1.0,18.9375,11.3125,22.0625,55.775,L,1.1527777777777777,0.947969543147208,0.631979695431472,0.7685185185185185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080648,30,184,6.963468406593408,425.0,515.625,5.3125,6.375,6.3125,6.875,1.0,16.6875,13.375,25.3125,59.63125,6.669181493110063,230.43650793650795,330.1904761904762,2.428571428571429,2.746031746031746,4.055555555555555,3.7698412698412698,0.07142857142857142,14.833333333333332,11.0,20.134920634920636,38.051587301587304,W,1.3095018450184501,0.41750000000000004,0.11928571428571429,1.408539799683711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080758,167,13,6.975624999999999,491.1875,579.875,4.875,5.8125,6.4375,7.375,0.0625,16.1875,10.5,21.0625,65.65625,7.0481146978021965,467.4375,562.0625,3.9375,4.9375,5.9375,5.375,1.0,18.25,9.9375,22.125,57.09375,W,1.1554428044280443,0.8350000000000001,1.9831250000000002,0.5392066420664207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080755,31,26,6.830899725274725,344.9375,439.9375,3.25,4.9375,4.9375,5.6875,0.125,20.4375,12.4375,21.0,51.10625,7.055956523635096,517.2619047619048,616.7301587301588,5.904761904761905,6.785714285714286,6.182539682539683,6.4523809523809526,0.05555555555555555,18.5,10.357142857142858,22.523809523809526,63.19285714285714,L,0.9218181818181818,0.6274752475247524,1.766226622662266,0.9559595959595959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080688,27,162,6.703767933455434,263.125,361.375,2.583333333333333,3.826388888888889,4.798611111111111,3.9722222222222223,1.0,16.625,14.45138888888889,22.708333333333336,45.82291666666667,6.787947573260075,297.19444444444446,394.9861111111111,3.3055555555555554,4.180555555555555,5.506944444444445,5.6875,1.0,18.444444444444443,12.854166666666668,23.493055555555557,49.28333333333333,D,1.0045454545454546,1.2561576354679804,1.6748768472906403,1.4681818181818183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080657,13,175,7.015608211233211,455.78472222222223,550.6805555555555,3.7430555555555554,4.6875,5.888888888888889,5.180555555555555,1.0,18.02777777777778,10.090277777777779,21.916666666666664,56.00902777777778,6.738681700244201,221.0625,316.31944444444446,2.1875,3.2222222222222223,5.465277777777778,3.923611111111111,1.0,16.180555555555557,12.145833333333332,21.59722222222222,38.050694444444446,W,1.3940217391304348,1.0477941176470589,0.7334558823529412,0.6195652173913044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080676,32,16,6.985445665445666,442.31944444444446,524.2986111111111,4.298611111111111,5.534722222222222,6.1875,6.423611111111111,1.0,19.02777777777778,13.652777777777779,23.63888888888889,55.66736111111111,6.627755265567767,218.13194444444446,304.53472222222223,3.8055555555555554,2.673611111111111,3.25,3.8055555555555554,1.0,15.895833333333332,11.402777777777779,18.59722222222222,37.40555555555556,W,0.8519021739130436,0.6286764705882353,0.41911764705882354,1.0067934782608696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080669,14,31,6.6662080280830285,269.0486111111111,376.4375,3.548611111111111,3.5347222222222223,4.1875,5.013888888888889,1.0,16.145833333333336,12.4375,22.930555555555557,43.02847222222222,6.816320589133089,336.56944444444446,431.93055555555554,3.1597222222222223,4.673611111111111,4.826388888888889,5.3125,0.125,20.23611111111111,12.493055555555555,21.09722222222222,50.08680555555556,L,1.1616847826086958,0.8382352941176471,0.943014705882353,1.0842391304347827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080663,15,183,7.1206249999999995,443.1736111111111,527.0138888888889,3.8402777777777777,5.666666666666666,5.895833333333334,5.034722222222222,1.0,18.395833333333336,9.895833333333332,21.708333333333336,54.65416666666667,6.766370955433454,349.125,431.7638888888889,3.388888888888889,3.888888888888889,4.666666666666666,6.597222222222222,0.0625,15.979166666666666,10.333333333333332,21.79861111111111,51.666666666666664,W,1.626358695652174,0.41911764705882354,0.7334558823529412,1.2391304347826089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080684,259,29,6.668935057997559,339.2013888888889,431.90972222222223,2.423611111111111,4.0625,4.8125,4.888888888888889,0.05555555555555555,18.416666666666664,11.833333333333332,20.680555555555557,49.42847222222222,6.7517735042735065,313.6111111111111,396.5138888888889,4.138888888888889,3.229166666666667,6.25,4.986111111111111,1.0,14.743055555555555,11.784722222222221,20.3125,47.46319444444444,L,1.0067934782608696,1.6764705882352942,1.0477941176470589,1.3165760869565217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
