,match_id,date_string,home_team_id,away_team_id,half_time_score,full_time_score,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,half_time_score_home,half_time_score_away,full_time_score_home,full_time_score_away,result_home
0,1080714,2017-02-12 13:30:00,184,15,1 : 1,1 : 1,6.54076923076923,182,291,2,4,1,1,0,10,12,22,28.3,6.85214285714286,615,729,6,2,5,1,0,14,11,21,71.7,1,1,1,1,0.0
0,1080738,2017-02-12 16:00:00,259,14,2 : 0,2 : 0,7.19571428571429,352,478,1,4,5,7,0,20,7,27,49.0,6.37857142857143,371,505,4,1,4,3,0,18,14,22,51.0,2,0,2,0,1.0
0,1080710,2017-02-13 20:00:00,183,167,0 : 1,0 : 2,6.35071428571429,282,362,4,1,0,3,0,16,8,23,37.7,7.14714285714286,522,598,4,5,8,7,0,20,11,29,62.3,0,1,0,2,2.0
0,1080750,2017-02-25 15:00:00,31,16,1 : 0,2 : 0,7.365,427,512,3,8,9,10,0,16,10,15,63.6,6.47,182,285,6,1,3,6,0,16,16,16,36.4,1,0,2,0,1.0
0,1080747,2017-02-25 15:00:00,162,21,1 : 0,1 : 0,6.995,251,347,5,3,7,4,0,13,13,31,45.6,6.64071428571429,327,430,1,4,6,2,0,24,15,18,54.4,1,0,1,0,1.0
0,1080744,2017-02-25 15:00:00,15,259,1 : 1,3 : 1,7.08642857142857,636,734,5,5,6,8,0,11,11,20,65.6,6.31538461538462,291,382,0,2,1,1,0,13,14,21,34.4,1,1,3,1,1.0
0,1080753,2017-02-25 15:00:00,214,184,0 : 0,1 : 1,6.64428571428572,371,477,5,1,9,6,0,9,8,22,66.8,6.405,136,240,4,3,4,3,0,9,13,20,33.2,0,0,1,1,0.0
0,1080768,2017-02-25 15:00:00,175,183,2 : 1,2 : 1,6.77785714285714,215,297,4,4,5,8,0,15,12,18,32.1,6.47785714285714,556,649,2,4,6,6,0,17,5,24,67.9,2,1,2,1,1.0
0,1080766,2017-02-25 17:30:00,27,29,1 : 0,1 : 1,6.58714285714286,168,258,5,1,3,4,0,13,18,22,35.6,6.65461538461538,370,463,4,2,7,6,0,14,14,25,64.4,1,0,1,1,0.0
0,1080764,2017-02-26 13:30:00,30,96,4 : 0,4 : 0,7.42428571428572,504,588,5,9,7,8,0,11,11,26,64.3,6.01214285714286,219,317,0,3,2,5,0,20,14,25,35.7,4,0,4,0,1.0
0,1080756,2017-02-27 20:00:00,14,26,2 : 0,3 : 1,7.51571428571429,159,277,2,8,4,5,0,31,8,29,30.7,6.75714285714286,526,620,5,7,5,12,0,20,5,25,69.3,2,0,3,1,1.0
0,1080797,2017-03-04 12:30:00,32,183,1 : 1,1 : 1,6.51642857142857,539,620,8,7,5,15,0,13,9,24,68.6,6.74857142857143,219,294,1,1,1,2,1,14,11,10,31.4,1,1,1,1,0.0
0,1080809,2017-03-04 15:00:00,259,184,1 : 1,3 : 2,7.18214285714286,496,580,4,9,11,10,0,8,7,29,71.3,6.80928571428571,162,248,0,4,2,2,0,27,13,20,28.7,1,1,3,2,1.0
0,1080821,2017-03-04 15:00:00,175,162,0 : 0,0 : 2,6.22428571428571,266,370,5,1,5,5,0,13,8,39,51.4,7.36357142857143,240,341,4,4,2,5,0,21,12,18,48.6,0,0,0,2,2.0
0,1080801,2017-03-04 15:00:00,96,21,2 : 0,2 : 0,7.36642857142857,340,435,0,8,5,6,0,16,16,21,54.8,6.52571428571429,277,369,3,2,3,1,0,23,20,25,45.2,2,0,2,0,1.0
0,1080817,2017-03-04 15:00:00,27,18,1 : 2,3 : 4,6.88923076923077,156,258,5,4,7,6,0,22,16,24,37.8,6.95642857142857,338,446,5,11,4,5,0,12,9,23,62.2,1,2,3,4,2.0
0,1080770,2017-03-04 15:00:00,14,214,1 : 1,3 : 1,7.05692307692308,285,396,3,5,9,10,0,22,12,18,49.5,6.53615384615385,314,410,1,4,5,4,0,16,13,35,50.5,1,1,3,1,1.0
0,1080793,2017-03-04 17:30:00,26,13,2 : 0,3 : 1,7.1,343,456,6,7,5,9,0,16,8,19,53.0,6.52642857142857,313,405,2,3,2,3,0,15,15,22,47.0,2,0,3,1,1.0
0,1080813,2017-03-05 13:30:00,30,31,1 : 0,3 : 2,6.91642857142857,367,462,8,7,5,7,0,15,9,31,51.5,6.47071428571429,328,440,3,4,1,2,0,22,14,22,48.5,1,0,3,2,1.0
0,1080805,2017-03-05 16:00:00,16,167,0 : 1,0 : 2,6.47153846153846,200,287,3,3,5,6,0,25,11,22,29.2,7.26928571428572,642,718,2,7,5,4,0,15,4,16,70.8,0,1,0,2,2.0
0,1080824,2017-03-06 20:00:00,29,15,0 : 1,1 : 2,6.56357142857143,463,554,3,2,6,6,0,18,8,21,51.8,6.83857142857143,445,530,2,4,3,4,0,15,8,13,48.2,0,1,1,2,2.0
0,1080791,2017-03-08 20:00:00,167,96,0 : 0,0 : 0,6.97615384615384,515,621,4,1,7,8,0,21,8,26,65.3,6.82357142857143,228,331,1,2,2,1,0,20,11,28,34.7,0,0,0,0,0.0
0,1080832,2017-03-11 15:00:00,183,29,1 : 1,3 : 2,7.04307692307692,270,358,5,9,8,5,0,18,20,23,51.4,6.86142857142857,257,340,5,7,4,6,1,13,15,25,48.6,1,1,3,2,1.0
0,1080788,2017-03-11 15:00:00,214,259,0 : 0,2 : 1,6.84285714285714,291,376,5,7,3,2,0,13,14,16,49.8,6.64714285714286,283,377,3,3,5,7,0,14,5,21,50.2,0,0,2,1,1.0
0,1080785,2017-03-11 15:00:00,31,175,2 : 0,3 : 0,7.20214285714286,489,605,5,5,6,4,0,11,8,20,62.8,6.20928571428571,248,352,2,2,1,6,0,20,12,25,37.2,2,0,3,0,1.0
0,1080527,2017-03-12 16:00:00,26,184,1 : 1,2 : 1,6.75692307692308,423,558,5,3,2,11,0,6,12,20,63.9,6.67357142857143,194,309,2,1,8,1,0,26,16,17,36.1,1,1,2,1,1.0
0,1080835,2017-03-18 12:30:00,175,13,1 : 1,3 : 1,7.065,130,221,1,8,3,4,0,14,5,21,23.3,6.5,659,752,5,2,4,5,0,10,6,11,76.7,1,1,3,1,1.0
0,1080807,2017-03-18 15:00:00,162,27,0 : 0,1 : 0,6.83214285714286,187,284,2,0,5,3,0,18,8,19,43.0,6.33071428571429,272,394,0,2,4,2,0,15,15,36,57.0,0,0,1,0,1.0
0,1080839,2017-03-18 15:00:00,29,14,1 : 3,2 : 3,6.92928571428571,394,478,5,7,8,6,0,20,10,25,58.6,6.94785714285714,234,354,2,5,4,5,0,23,14,18,41.4,1,3,2,3,2.0
0,1080827,2017-03-18 15:00:00,16,184,0 : 0,0 : 0,6.89692307692308,186,297,2,5,7,3,0,15,14,19,44.0,6.96230769230769,272,384,6,3,7,5,0,9,7,28,56.0,0,0,0,0,0.0
0,1080823,2017-03-18 15:00:00,96,15,1 : 1,1 : 2,6.32076923076923,194,290,2,1,2,5,0,21,16,22,36.2,7.02785714285714,439,522,8,7,5,11,0,23,11,23,63.8,1,1,1,2,2.0
0,1080811,2017-03-18 15:00:00,31,214,1 : 0,4 : 0,7.47285714285714,377,469,2,8,4,5,0,19,9,30,51.5,5.89785714285714,316,425,2,0,4,8,0,22,7,15,48.5,1,0,4,0,1.0
0,1080803,2017-03-18 17:30:00,183,259,1 : 0,2 : 0,7.16642857142857,359,449,2,6,4,2,0,17,10,21,47.8,6.34071428571429,374,476,4,1,5,4,0,18,9,24,52.2,1,0,2,0,1.0
0,1080819,2017-03-19 12:00:00,21,32,0 : 1,1 : 3,6.48461538461538,460,555,3,3,4,8,0,16,9,22,63.9,7.10571428571429,239,326,4,6,4,3,0,15,8,18,36.1,0,1,1,3,2.0
0,1080831,2017-03-19 14:15:00,30,18,2 : 0,2 : 1,6.68928571428571,341,456,4,6,2,5,0,13,12,27,50.5,6.51928571428571,332,443,1,3,4,1,0,21,13,28,49.5,2,0,2,1,1.0
0,1080815,2017-03-19 16:30:00,167,26,0 : 0,1 : 1,6.88153846153846,489,563,2,3,8,9,0,25,14,20,59.5,6.88076923076923,299,383,4,4,5,8,0,29,7,17,40.5,0,0,1,1,0.0
0,1080792,2017-04-01 12:30:00,26,31,2 : 1,3 : 1,7.15214285714286,368,472,3,6,1,2,0,23,17,20,51.4,6.60357142857143,312,429,2,4,3,3,0,25,10,34,48.6,2,1,3,1,1.0
0,1080786,2017-04-01 15:00:00,214,29,0 : 1,2 : 1,6.66785714285714,259,385,1,3,3,5,0,19,16,28,45.7,6.67357142857143,357,454,1,4,7,5,0,14,9,37,54.3,0,1,2,1,1.0
0,1080783,2017-04-01 15:00:00,15,162,1 : 2,1 : 2,6.69857142857143,528,608,8,11,5,9,0,20,12,27,72.9,7.11714285714286,162,229,0,3,5,3,0,16,14,11,27.1,1,2,1,2,2.0
0,1080808,2017-04-01 15:00:00,27,16,0 : 0,1 : 0,7.32285714285714,318,387,8,10,5,13,0,19,12,14,56.7,6.59307692307692,208,302,6,3,2,9,0,9,8,28,43.3,0,0,1,0,1.0
0,1080796,2017-04-01 15:00:00,32,175,0 : 0,0 : 0,6.89,672,761,7,3,8,6,0,15,15,19,74.8,6.82928571428571,166,261,1,1,1,1,0,18,13,16,25.2,0,0,0,0,0.0
0,1080780,2017-04-01 15:00:00,184,30,0 : 0,0 : 2,6.43928571428571,248,361,5,2,6,3,0,24,9,23,39.0,7.10571428571429,467,573,6,7,6,7,0,12,6,25,61.0,0,0,0,2,2.0
0,1080789,2017-04-01 15:00:00,14,96,1 : 0,2 : 0,7.34071428571429,277,394,6,10,7,10,0,20,7,19,48.3,6.59,310,418,3,2,5,4,0,11,11,30,51.7,1,0,2,0,1.0
0,1080800,2017-04-01 17:30:00,18,183,0 : 0,0 : 0,6.88,459,554,2,4,8,6,0,9,14,24,61.3,6.75538461538462,261,347,2,3,7,3,0,14,8,27,38.7,0,0,0,0,0.0
0,1080804,2017-04-02 13:30:00,259,21,0 : 0,0 : 0,6.85545454545455,334,420,6,3,6,11,0,7,9,30,55.7,7.09153846153846,259,358,3,1,4,3,0,19,16,14,44.3,0,0,0,0,0.0
0,1080777,2017-04-02 16:00:00,13,167,1 : 2,2 : 2,6.855,306,405,0,3,5,3,0,24,8,17,44.4,7.03461538461538,398,506,3,5,6,8,0,25,15,22,55.6,1,2,2,2,0.0
0,1080816,2017-04-04 19:45:00,184,96,0 : 0,1 : 0,7.06214285714286,242,372,3,3,1,3,0,10,9,21,48.1,6.75692307692308,275,400,6,2,7,5,0,10,16,27,51.9,0,0,1,0,1.0
0,1080784,2017-04-04 19:45:00,27,175,1 : 0,2 : 0,7.06428571428571,373,441,4,2,3,5,0,20,11,22,55.6,6.24071428571429,258,335,6,2,10,6,0,12,14,17,44.4,1,0,2,0,1.0
0,1080778,2017-04-04 19:45:00,14,16,0 : 0,2 : 0,7.19785714285714,312,400,6,8,5,5,0,11,12,27,54.7,6.51285714285714,223,328,4,3,8,6,0,18,13,28,45.3,0,0,2,0,1.0
0,1080787,2017-04-04 20:00:00,32,31,0 : 1,1 : 1,6.88928571428571,494,576,7,3,8,6,0,23,10,18,61.6,6.81692307692308,283,370,5,4,2,5,0,19,18,14,38.4,0,1,1,1,0.0
0,1080812,2017-04-05 19:45:00,13,29,0 : 0,3 : 0,7.40785714285714,596,680,6,8,7,5,0,18,11,18,65.8,6.36214285714286,266,347,1,2,4,0,0,18,5,21,34.2,0,0,3,0,1.0
0,1080781,2017-04-05 19:45:00,259,30,1 : 0,1 : 3,6.51571428571429,170,246,1,1,2,5,0,18,7,25,28.2,6.98071428571429,558,642,5,8,5,7,0,20,8,25,71.8,1,0,1,3,2.0
0,1080820,2017-04-05 19:45:00,214,21,3 : 2,4 : 2,7.06785714285714,307,400,5,5,7,8,0,6,13,23,47.8,6.68428571428572,326,433,4,4,4,4,0,17,12,24,52.2,3,2,4,2,1.0
0,1080794,2017-04-05 19:45:00,18,162,1 : 1,3 : 1,7.14230769230769,330,401,4,9,12,11,0,11,16,22,61.5,6.71071428571428,167,252,8,3,6,12,0,17,11,17,38.5,1,1,3,1,1.0
0,1080790,2017-04-05 20:00:00,15,167,2 : 1,2 : 1,6.87857142857143,307,399,3,4,3,2,0,17,10,17,39.3,6.57615384615385,541,616,4,7,6,9,1,11,14,27,60.7,2,1,2,1,1.0
0,1080798,2017-04-05 20:00:00,26,183,1 : 1,2 : 2,7.05083333333333,494,588,3,8,9,7,0,22,11,32,66.1,6.84538461538462,213,302,2,2,4,2,0,22,8,21,33.9,1,1,2,2,0.0
0,1080830,2017-04-08 12:30:00,30,27,3 : 0,4 : 0,7.62857142857143,436,501,8,6,5,7,0,23,12,27,58.7,6.11,276,343,2,2,4,5,0,14,12,15,41.3,3,0,4,0,1.0
0,1080834,2017-04-08 15:00:00,175,18,0 : 1,0 : 1,6.52214285714286,280,383,4,6,7,7,0,11,12,26,41.9,7.18785714285714,448,549,4,3,3,3,0,21,12,16,58.1,0,1,0,1,2.0
0,1080838,2017-04-08 15:00:00,29,259,1 : 0,1 : 0,7.105,267,361,3,6,5,4,0,25,12,20,46.3,6.38785714285714,321,413,1,1,3,3,0,10,12,38,53.7,1,0,1,0,1.0
0,1080818,2017-04-08 15:00:00,21,184,0 : 0,0 : 0,6.85642857142857,372,451,3,5,5,4,0,12,9,21,57.3,6.94076923076923,259,340,0,2,5,3,0,16,12,17,42.7,0,0,0,0,0.0
0,1080814,2017-04-08 15:00:00,167,214,1 : 0,3 : 1,7.13857142857143,644,713,6,7,10,7,0,22,6,27,67.4,6.40857142857143,257,340,2,1,4,3,0,21,8,21,32.6,1,0,3,1,1.0
0,1080822,2017-04-08 15:00:00,96,26,1 : 0,1 : 2,6.64785714285714,281,380,1,4,4,5,0,20,7,22,44.3,6.78428571428571,380,486,5,4,6,8,0,23,11,31,55.7,1,0,1,2,2.0
0,1080802,2017-04-08 17:30:00,183,15,1 : 2,1 : 3,6.35357142857143,466,540,5,1,5,4,0,24,7,26,51.1,6.98785714285714,457,524,3,5,7,4,0,19,11,20,48.9,1,2,1,3,2.0
0,1080826,2017-04-09 13:30:00,16,32,0 : 1,0 : 3,6.40230769230769,158,237,2,4,3,4,0,16,14,17,29.7,7.42285714285714,506,582,4,9,5,5,0,11,20,14,70.3,0,1,0,3,2.0
0,1080810,2017-04-09 16:00:00,31,14,3 : 2,4 : 2,7.38416666666667,479,594,4,7,1,4,0,18,8,32,60.1,6.50428571428571,279,382,1,4,1,6,0,18,15,23,39.9,3,2,4,2,1.0
0,1080806,2017-04-10 20:00:00,162,13,1 : 0,3 : 0,7.50571428571429,151,233,4,6,7,5,0,22,11,14,27.8,6.37357142857143,529,628,2,3,6,8,0,20,10,21,72.2,1,0,3,0,1.0
0,1080871,2017-04-15 12:30:00,30,183,2 : 0,4 : 0,7.41142857142857,582,655,9,14,1,13,0,13,8,26,68.8,6.16928571428571,219,297,1,1,3,1,0,18,10,28,31.2,2,0,4,0,1.0
0,1080867,2017-04-15 15:00:00,96,214,1 : 0,3 : 1,6.94642857142857,264,359,4,4,6,3,0,14,12,24,44.9,6.40642857142857,330,436,5,3,6,7,0,18,5,27,55.1,1,0,3,1,1.0
0,1080869,2017-04-15 15:00:00,16,29,1 : 1,2 : 2,6.60285714285714,285,367,4,4,6,7,0,17,14,23,47.6,6.57307692307692,322,416,2,3,2,1,0,12,10,19,52.4,1,1,2,2,0.0
0,1080859,2017-04-15 15:00:00,31,184,0 : 0,3 : 1,7.18142857142857,446,529,13,7,9,6,0,18,15,17,63.2,6.65,197,301,3,6,4,7,0,25,14,21,36.8,0,0,3,1,1.0
0,1080873,2017-04-15 15:00:00,27,259,1 : 0,1 : 0,7.0,347,446,2,7,6,6,0,16,8,19,53.0,6.52642857142857,291,381,4,4,5,2,0,20,13,28,47.0,1,0,1,0,1.0
0,1080842,2017-04-15 15:00:00,162,14,0 : 1,2 : 2,6.89384615384615,309,420,5,4,6,8,0,19,10,34,57.9,6.83,198,311,2,2,2,5,0,24,16,29,42.1,0,1,2,2,0.0
0,1080865,2017-04-15 17:30:00,18,167,0 : 0,0 : 3,6.22571428571429,344,434,3,1,4,4,0,21,9,19,41.1,7.26642857142857,547,628,6,5,7,8,0,13,8,17,58.9,0,0,0,3,2.0
0,1080875,2017-04-16 13:30:00,175,26,0 : 1,0 : 1,6.30357142857143,213,311,0,2,5,4,0,15,15,30,36.3,7.28923076923077,464,566,4,2,9,4,0,21,9,27,63.7,0,1,0,1,2.0
0,1080861,2017-04-16 16:00:00,32,15,1 : 0,2 : 0,7.17214285714286,320,416,0,3,6,1,0,28,16,15,46.2,6.20785714285714,379,479,1,0,4,3,0,23,20,21,53.8,1,0,2,0,1.0
0,1080863,2017-04-17 20:00:00,21,13,0 : 1,1 : 2,6.72428571428571,216,308,2,5,6,2,0,18,11,20,35.2,7.05538461538462,492,584,4,4,4,4,0,19,16,21,64.8,0,1,1,2,2.0
0,1080849,2017-04-22 15:00:00,29,31,0 : 0,0 : 0,6.93384615384615,257,346,7,3,5,8,0,17,9,18,40.6,6.72357142857143,430,524,1,0,3,4,0,20,15,22,59.4,0,0,0,0,0.0
0,1080844,2017-04-22 15:00:00,214,27,0 : 0,2 : 0,6.85785714285714,206,300,2,3,3,4,0,17,10,15,34.2,6.24357142857143,487,573,6,2,6,7,0,15,11,23,65.8,0,0,2,0,1.0
0,1080848,2017-04-22 15:00:00,259,96,1 : 0,2 : 0,6.99928571428571,300,365,2,6,2,11,0,23,5,21,45.4,6.40923076923077,389,455,1,3,5,4,0,15,14,22,54.6,1,0,2,0,1.0
0,1080879,2017-04-22 15:00:00,183,21,2 : 0,4 : 0,7.60357142857143,540,601,4,10,7,4,0,22,4,24,68.1,5.98785714285714,215,276,0,2,3,3,0,20,14,21,31.9,2,0,4,0,1.0
0,1080840,2017-04-23 14:15:00,184,32,0 : 2,0 : 2,6.42714285714286,274,385,4,0,4,3,0,32,17,25,45.7,7.21928571428571,369,471,3,6,3,3,0,18,16,30,54.3,0,2,0,2,2.0
0,1080846,2017-04-23 16:30:00,26,162,1 : 1,1 : 2,6.54928571428571,520,626,6,1,7,4,0,23,8,28,72.3,6.95785714285714,140,234,1,3,3,3,0,28,10,24,27.7,1,1,1,2,2.0
0,1080843,2017-04-25 19:45:00,15,18,2 : 1,4 : 2,7.14357142857143,388,477,5,7,5,6,0,15,13,22,47.8,6.345,427,509,4,4,4,7,0,10,9,18,52.2,2,1,4,2,1.0
0,1080828,2017-04-26 19:45:00,13,14,0 : 0,1 : 0,6.93714285714286,598,692,1,5,6,12,0,10,9,20,68.9,6.54923076923077,222,317,2,3,2,1,0,16,13,21,31.1,0,0,1,0,1.0
0,1080795,2017-04-26 19:45:00,21,16,1 : 0,1 : 0,6.93461538461538,282,397,1,2,3,3,0,13,15,23,48.9,6.65571428571428,302,416,2,4,4,5,0,15,11,19,51.1,1,0,1,0,1.0
0,1080782,2017-04-26 20:00:00,162,30,0 : 0,0 : 1,6.56785714285714,157,264,3,1,2,2,0,24,13,15,31.1,7.06285714285714,492,593,6,4,8,11,0,24,15,28,68.9,0,0,0,1,2.0
0,1080759,2017-04-27 20:00:00,167,32,0 : 0,0 : 0,6.88642857142857,556,643,5,6,8,7,0,19,10,20,69.2,6.69,199,288,1,1,1,4,0,21,8,23,30.8,0,0,0,0,0.0
0,1080860,2017-04-29 15:00:00,175,14,0 : 1,0 : 1,6.55357142857143,295,392,5,4,7,5,0,16,14,21,54.8,7.00769230769231,225,323,1,1,4,6,0,17,9,20,45.2,0,1,0,1,2.0
0,1080856,2017-04-29 15:00:00,16,183,0 : 0,0 : 1,6.80833333333333,253,338,3,5,9,6,0,27,13,19,40.9,7.08857142857143,414,501,4,7,4,5,0,15,9,22,59.1,0,0,0,1,2.0
0,1080855,2017-04-29 15:00:00,96,29,0 : 0,0 : 0,6.91461538461538,402,507,8,4,7,5,0,19,12,13,57.1,7.02571428571429,292,374,4,4,4,3,0,17,3,18,42.9,0,0,0,0,0.0
0,1080854,2017-04-29 15:00:00,18,214,0 : 0,0 : 0,6.68214285714286,331,431,6,2,3,6,0,19,9,26,51.9,6.875,294,399,5,1,3,6,1,18,13,25,48.1,0,0,0,0,0.0
0,1080850,2017-04-29 17:30:00,162,184,0 : 1,0 : 2,6.52769230769231,348,463,4,5,6,14,0,13,11,38,63.5,7.36307692307692,176,273,4,3,2,4,0,21,12,18,36.5,0,1,0,2,2.0
0,1080852,2017-04-30 12:00:00,32,259,1 : 0,1 : 1,6.69785714285714,438,519,1,6,5,5,0,13,11,15,55.4,6.70071428571429,345,425,3,4,5,2,0,11,13,17,44.6,1,0,1,1,0.0
0,1080853,2017-04-30 14:05:00,21,167,1 : 0,2 : 2,6.78923076923077,174,256,2,6,6,4,0,15,9,13,31.9,6.70642857142857,473,540,8,4,10,11,0,10,9,23,68.1,1,0,2,2,0.0
0,1080851,2017-04-30 14:05:00,31,15,0 : 0,0 : 3,6.22461538461538,332,423,2,3,7,2,0,21,13,15,49.5,7.31571428571429,340,426,3,5,3,4,0,12,11,22,50.5,0,0,0,3,2.0
0,1080857,2017-04-30 16:30:00,30,13,0 : 0,2 : 0,7.23214285714286,331,416,3,11,6,14,0,14,7,24,51.2,6.34214285714286,314,405,4,4,4,5,0,21,15,31,48.8,0,0,2,0,1.0
0,1080858,2017-05-01 20:00:00,27,26,0 : 1,0 : 1,6.63357142857143,256,357,3,2,4,3,0,20,11,19,40.0,7.14928571428571,428,537,2,8,2,5,0,12,9,31,60.0,0,1,0,1,2.0
0,1080880,2017-05-05 20:00:00,29,30,0 : 0,1 : 0,6.93714285714286,184,272,1,5,7,3,0,14,8,23,32.4,6.46571428571429,447,571,2,5,4,7,0,17,9,33,67.6,0,0,1,0,1.0
0,1080876,2017-05-06 12:30:00,167,162,1 : 0,5 : 0,7.97357142857143,538,611,4,12,10,9,0,16,12,13,69.2,5.79857142857143,189,266,1,2,2,3,0,17,8,15,30.8,1,0,5,0,1.0
0,1080864,2017-05-06 15:00:00,183,96,0 : 1,2 : 2,6.56857142857143,439,514,3,2,7,0,0,13,10,15,57.8,6.57,280,358,5,3,6,7,0,13,15,23,42.2,0,1,2,2,0.0
0,1080866,2017-05-06 15:00:00,184,175,0 : 0,2 : 2,6.62928571428571,271,383,5,4,5,5,0,11,9,19,55.1,6.74928571428571,192,306,7,3,1,8,0,14,14,24,44.9,0,0,2,2,0.0
0,1080872,2017-05-06 15:00:00,14,27,1 : 0,3 : 0,7.44,248,333,3,5,3,10,0,24,8,14,41.9,6.38642857142857,404,487,2,7,5,1,0,12,10,23,58.1,1,0,3,0,1.0
0,1080870,2017-05-06 15:00:00,214,16,0 : 0,0 : 2,6.25714285714286,358,451,5,6,5,7,0,13,10,18,59.5,7.605,220,317,1,5,6,4,0,16,8,20,40.5,0,0,0,2,2.0
0,1080878,2017-05-06 17:30:00,259,31,1 : 0,1 : 0,7.085,260,341,3,4,2,9,0,19,5,19,37.6,6.46428571428571,490,568,2,2,5,5,0,11,13,23,62.4,1,0,1,0,1.0
0,1080874,2017-05-07 13:30:00,26,18,0 : 0,0 : 0,6.84857142857143,499,599,5,8,4,3,0,13,9,32,64.9,6.81076923076923,206,318,1,0,3,6,1,22,4,26,35.1,0,0,0,0,0.0
0,1080862,2017-05-07 16:00:00,13,32,0 : 0,2 : 0,7.10928571428571,454,524,4,4,1,5,0,19,14,14,50.0,6.45428571428572,452,530,2,4,4,9,0,22,10,15,50.0,0,0,2,0,1.0
0,1080868,2017-05-08 20:00:00,15,21,2 : 0,3 : 0,7.40071428571429,531,619,3,7,11,8,0,14,8,8,57.1,6.09642857142857,393,466,1,1,0,1,0,13,21,16,42.9,2,0,3,0,1.0
0,1080762,2017-05-10 19:45:00,18,13,0 : 0,0 : 2,6.37214285714286,350,433,3,3,8,5,0,10,8,30,47.0,7.19928571428571,410,504,4,4,3,5,0,16,5,20,53.0,0,0,0,2,2.0
0,1080883,2017-05-12 19:45:00,31,27,0 : 0,1 : 0,7.19428571428571,449,538,5,6,4,9,0,12,7,22,62.1,6.83285714285714,237,317,6,2,6,8,0,16,11,15,37.9,0,0,1,0,1.0
0,1080837,2017-05-12 20:00:00,175,15,0 : 0,0 : 1,6.575,194,262,3,2,2,5,0,18,13,14,32.4,7.02,500,571,9,5,10,8,0,7,8,17,67.6,0,0,0,1,2.0
0,1080884,2017-05-13 12:30:00,167,14,2 : 1,2 : 1,6.86785714285714,463,541,7,5,5,9,0,15,12,25,65.8,6.47357142857143,187,276,2,4,3,3,0,17,16,22,34.2,2,1,2,1,1.0
0,1080881,2017-05-13 15:00:00,183,184,1 : 0,2 : 1,6.97285714285714,388,488,6,6,6,7,0,11,6,18,54.9,6.62785714285714,288,397,4,3,7,1,0,21,11,21,45.1,1,0,2,1,1.0
0,1080885,2017-05-13 15:00:00,21,18,0 : 1,1 : 2,6.51,281,367,6,3,5,6,0,11,19,15,41.8,6.84642857142857,439,522,4,4,6,3,0,12,11,18,58.2,0,1,1,2,2.0
0,1080829,2017-05-13 15:00:00,16,259,0 : 2,0 : 2,6.25615384615385,364,441,3,4,6,8,0,21,13,26,52.8,6.99642857142857,322,400,0,3,0,4,0,17,6,18,47.2,0,2,0,2,2.0
0,1080825,2017-05-13 17:30:00,96,13,0 : 1,1 : 4,6.22428571428571,199,287,3,4,3,7,0,21,13,24,33.2,7.32142857142857,521,607,1,6,3,6,0,16,7,19,66.8,0,1,1,4,2.0
0,1080882,2017-05-14 12:00:00,162,214,2 : 0,4 : 0,7.36714285714286,120,200,1,4,7,3,0,19,13,11,29.7,5.78071428571428,388,487,3,0,6,7,0,13,14,23,70.3,2,0,4,0,1.0
0,1080841,2017-05-14 14:15:00,29,26,0 : 1,0 : 4,6.09285714285714,206,289,1,3,6,4,0,14,5,12,33.3,7.56214285714286,515,594,1,11,14,6,0,16,10,17,66.7,0,1,0,4,2.0
0,1080833,2017-05-14 16:30:00,30,32,1 : 0,2 : 1,6.88214285714286,432,530,2,7,5,8,0,18,14,25,60.0,6.55857142857143,272,356,0,2,6,3,0,17,15,33,40.0,1,0,2,1,1.0
0,1080779,2017-05-15 20:00:00,15,27,2 : 1,4 : 3,7.04714285714286,381,456,8,9,7,8,0,32,7,17,47.1,6.29384615384615,446,522,1,3,5,3,0,12,12,25,52.9,2,1,4,3,1.0
0,1080877,2017-05-16 19:45:00,13,16,0 : 0,2 : 0,7.37071428571429,476,543,13,13,10,17,0,9,15,20,62.5,6.595,251,336,2,2,2,3,0,15,10,9,37.5,0,0,2,0,1.0
0,1080847,2017-05-16 20:00:00,167,175,2 : 0,3 : 1,7.27142857142857,601,686,2,10,9,7,0,24,8,21,70.8,6.36928571428571,208,282,1,2,2,1,0,11,11,15,29.2,2,0,3,1,1.0
0,1080799,2017-05-17 19:45:00,18,32,0 : 0,0 : 0,6.7,395,484,4,6,7,7,0,12,7,15,52.8,6.80071428571429,371,450,2,1,8,3,1,9,10,21,47.2,0,0,0,0,0.0
0,1080845,2017-05-18 19:45:00,14,30,0 : 2,1 : 6,6.09714285714286,231,321,4,5,3,4,0,24,11,24,37.3,7.675,476,561,3,12,11,4,0,17,8,24,62.7,0,2,1,6,2.0
0,1080518,2017-05-21 15:00:00,15,16,1 : 1,5 : 1,7.41714285714286,587,643,8,8,12,11,0,16,8,9,70.5,6.03538461538462,211,269,2,3,2,1,0,17,15,8,29.5,1,1,5,1,1.0
